1	4864	0	0.139	229.318
31	38	1	1.350	0.754
64	75	1	1.370	0.419
139	145	1	1.034	0.732
145	178	1	1.720	0.585
178	192	1	0.606	2.368
178	186	2	1.387	0.739
186	192	2	2.421	1.594
192	219	1	1.087	5.889
192	199	2	2.231	0.918
199	219	2	1.342	4.507
199	212	3	1.273	3.488
199	205	4	2.761	1.338
205	212	4	3.193	1.849
212	219	3	1.887	0.543
219	240	1	1.284	3.159
219	233	2	1.397	2.108
219	226	3	2.211	0.714
226	233	3	2.421	0.924
233	240	2	1.366	0.547
240	264	1	2.168	1.674
240	257	2	1.858	0.313
264	353	1	1.515	2.949
264	340	2	1.302	2.349
264	334	3	1.512	1.439
264	315	4	1.558	0.675
306	315	5	1.468	0.650
315	334	4	1.448	0.365
323	334	5	1.430	0.055
334	340	3	1.155	0.662
340	353	2	1.123	0.256
353	402	1	1.307	0.916
372	402	2	1.868	0.714
372	393	3	1.643	0.194
402	418	1	0.576	2.597
402	411	2	1.850	1.227
411	418	2	1.927	1.244
418	480	1	1.099	3.042
418	425	2	1.586	0.777
425	480	2	1.028	2.210
425	471	3	1.417	1.411
425	431	4	1.011	0.200
431	471	4	1.435	0.584
471	480	3	1.197	0.725
480	584	1	0.794	13.352
480	509	2	1.054	2.971
480	487	3	1.556	0.179
487	509	3	1.325	2.496
487	493	4	1.666	0.140
493	509	4	1.754	1.789
493	502	5	2.183	0.547
502	509	5	2.104	0.605
509	552	2	0.827	5.127
509	546	3	0.908	3.236
509	521	4	1.898	0.983
521	546	4	1.074	2.145
521	534	5	2.123	0.973
534	546	5	2.169	0.987
546	552	3	2.942	1.774
552	584	2	0.891	5.237
552	575	3	0.823	3.871
552	559	4	2.540	1.620
559	575	4	2.773	2.057
575	584	3	1.769	1.174
584	641	1	1.173	2.771
584	632	2	1.011	2.578
584	607	3	1.474	1.626
584	591	4	1.632	0.688
591	607	4	1.451	0.540
607	619	3	1.722	0.609
619	632	3	1.450	0.274
641	677	1	0.905	1.570
641	655	2	1.285	0.473
655	677	2	1.807	0.918
677	732	1	1.876	1.212
686	732	2	1.413	0.320
732	747	1	0.679	1.670
732	741	2	1.363	0.641
741	747	2	1.800	1.013
747	782	1	0.952	2.117
747	763	2	1.952	0.910
763	782	2	1.231	0.943
763	771	3	1.813	0.350
771	782	3	1.531	0.394
782	861	1	1.071	5.285
782	801	2	1.213	1.520
782	790	3	1.550	0.489
790	801	3	1.685	0.574
801	841	2	2.453	1.934
801	833	3	1.586	0.248
833	841	3	1.206	0.127
841	861	2	0.783	1.819
841	853	3	1.498	0.829
853	861	3	1.679	0.764
861	953	1	0.845	10.697
861	877	2	2.701	2.098
877	953	2	0.791	8.593
877	943	3	0.853	7.530
877	917	4	0.959	3.160
877	885	5	1.717	0.901
885	917	5	1.201	2.222
885	904	6	1.861	0.757
893	904	7	1.940	0.155
904	917	6	2.329	1.125
917	943	4	1.152	4.288
917	924	5	2.253	1.483
924	943	5	1.332	2.505
924	934	6	2.673	1.285
934	943	6	2.206	0.833
943	953	3	2.130	1.062
953	977	1	0.730	2.046
953	961	2	1.874	1.184
961	977	2	1.461	0.802
977	1080	1	1.462	0.603
977	1014	2	1.254	0.111
1014	1080	2	1.616	0.288
1080	1118	1	1.217	1.899
1080	1110	2	1.332	0.903
1099	1110	3	1.819	0.455
1110	1118	2	1.547	0.457
1118	1128	1	1.687	1.154
1128	1158	1	1.504	0.583
1158	1219	1	1.448	0.547
1158	1181	2	1.280	0.059
1219	1243	1	0.855	2.181
1219	1226	2	1.476	0.906
1226	1243	2	1.333	1.261
1226	1235	3	2.008	0.652
1243	1285	1	1.108	2.417
1243	1276	2	1.288	1.668
1243	1254	3	1.788	0.528
1254	1276	3	1.506	0.733
1254	1260	4	1.773	0.392
1276	1285	2	1.408	0.513
1285	1317	1	0.891	3.455
1285	1309	2	1.252	2.679
1285	1303	3	1.366	1.536
1285	1296	4	1.799	0.319
1296	1303	4	2.174	0.832
1303	1309	3	1.644	0.585
1309	1317	2	1.622	0.646
1317	1366	1	2.062	1.668
1317	1358	2	1.623	0.542
1366	1374	1	1.327	0.612
1374	1392	1	0.791	2.694
1374	1385	2	1.692	0.855
1385	1392	2	2.751	1.785
1392	1411	1	1.267	2.151
1392	1403	2	1.958	0.829
1403	1411	2	2.206	0.788
1411	1425	1	1.704	1.956
1411	1418	2	2.525	0.721
1418	1425	2	1.959	0.155
1425	1470	1	0.921	3.795
1425	1463	2	1.149	1.707
1425	1436	3	1.501	0.477
1436	1463	3	1.778	1.007
1436	1448	4	2.167	0.228
1448	1463	4	1.796	0.005
1463	1470	2	2.676	2.023
1470	1497	1	0.919	1.610
1470	1478	2	1.432	0.589
1478	1497	2	1.561	0.767
1497	1520	1	1.013	1.393
1497	1504	2	1.637	0.594
1504	1520	2	1.205	0.432
1520	1704	1	1.340	2.872
1520	1693	2	2.029	1.678
1537	1693	3	1.469	0.622
1586	1693	4	1.442	0.183
1603	1693	5	1.855	0.181
1693	1704	2	1.191	0.736
1704	1712	1	2.124	1.366
1712	1729	1	0.784	3.690
1712	1718	2	2.626	1.732
1718	1729	2	2.413	1.685
1729	1771	1	1.136	1.095
1729	1740	2	1.521	0.369
1740	1771	2	1.226	0.525
1762	1771	3	0.851	0.208
1771	1793	1	1.250	0.411
1914	1922	1	1.264	0.229
1922	1929	1	2.783	1.763
1929	2067	1	0.989	8.940
1929	2051	2	0.913	8.152
1929	2038	3	1.019	6.698
1929	1957	4	0.962	1.523
1929	1941	5	1.588	0.607
1941	1957	5	1.814	0.848
1957	2038	4	0.935	5.063
1957	2025	5	0.965	3.710
1957	1964	6	1.905	1.079
1964	1996	6	1.327	1.099
1964	1981	7	2.058	0.622
1981	1996	7	1.718	0.315
1996	2003	6	1.552	0.662
2003	2025	6	1.769	0.792
2025	2038	5	1.992	1.252
2038	2051	3	2.447	1.372
2051	2067	2	1.662	0.681
2067	2179	1	1.387	0.883
2112	2145	2	1.157	0.268
2145	2179	2	0.957	0.031
2179	2285	1	0.826	10.777
2179	2189	2	1.426	0.885
2189	2285	2	0.961	9.725
2189	2275	3	0.904	8.315
2189	2267	4	0.752	6.356
2189	2224	5	0.863	3.833
2189	2218	6	0.961	0.489
2189	2203	7	1.637	0.363
2218	2224	6	3.446	3.318
2230	2251	5	1.894	1.030
2251	2267	5	2.115	1.355
2267	2275	4	2.176	1.655
2275	2285	3	1.399	1.124
2285	2372	1	1.052	1.853
2285	2295	2	1.416	1.012
2295	2372	2	1.550	0.749
2372	2394	1	1.171	0.280
2394	2452	1	0.869	4.906
2394	2443	2	0.889	4.053
2394	2409	3	0.995	0.075
2409	2422	3	1.946	1.121
2422	2443	3	1.180	2.735
2422	2437	4	1.812	2.119
2422	2429	5	2.278	0.504
2429	2437	5	2.522	0.717
2437	2443	4	1.424	0.491
2443	2452	2	1.349	0.736
2452	2556	1	2.032	1.100
2464	2556	2	1.652	0.450
2556	2579	1	0.816	2.006
2556	2573	2	1.064	1.177
2556	2566	3	1.406	0.281
2566	2573	3	1.855	0.531
2573	2579	2	1.325	0.572
2579	2636	1	1.194	1.446
2579	2590	2	1.224	0.542
2590	2614	2	1.315	0.388
2614	2636	2	1.177	0.398
2636	2652	1	1.090	0.317
2644	2652	2	1.245	0.081
2652	2693	1	1.189	1.148
2652	2659	2	1.316	0.555
2659	2693	2	1.518	0.458
2667	2693	3	1.543	0.111
2693	2714	1	1.349	0.511
2705	2714	2	1.507	0.195
2714	2733	1	1.615	0.921
2733	2744	1	1.645	1.069
2744	2876	1	1.161	2.738
2744	2773	2	1.306	0.167
2773	2876	2	1.317	2.533
2773	2792	3	1.518	0.780
2792	2876	3	1.527	1.593
2792	2868	4	2.072	1.142
2792	2857	5	1.546	0.303
2868	2876	4	1.113	0.159
2876	2974	1	1.215	1.141
2876	2949	2	2.068	0.874
2949	2974	2	1.444	0.205
2957	2974	3	1.318	0.034
2974	3048	1	1.116	1.165
2998	3048	2	1.401	1.144
2998	3009	3	1.588	0.602
3009	3048	3	1.608	0.320
3048	3072	1	0.709	1.749
3048	3058	2	1.611	0.946
3058	3072	2	1.653	0.796
3072	3163	1	1.153	0.634
3106	3124	2	1.177	0.041
3124	3163	2	1.575	0.400
3163	3195	1	1.130	0.765
3171	3195	2	1.234	0.513
3178	3195	3	1.468	0.192
3195	3246	1	1.287	5.220
3195	3238	2	0.862	4.220
3195	3218	3	1.490	2.654
3195	3202	4	2.352	1.285
3202	3218	4	2.061	0.954
3218	3238	3	2.292	1.335
3238	3246	2	0.986	0.384
3246	3336	1	1.194	1.421
3246	3265	2	1.195	0.296
3265	3280	2	0.927	0.078
3280	3308	2	1.630	0.435
3308	3318	2	0.959	0.394
3318	3336	2	1.163	0.186
3336	3348	1	1.069	0.094
3348	3384	1	1.187	0.498
3348	3377	2	1.413	0.303
3377	3384	2	0.759	0.064
3384	3396	1	1.547	0.559
3396	3405	1	1.185	0.256
3405	3436	1	1.207	1.491
3405	3416	2	1.426	0.190
3416	3422	2	1.465	0.430
3422	3436	2	1.734	0.566
3436	3472	1	1.095	2.528
3436	3448	2	1.917	0.739
3448	3472	2	1.307	1.530
3448	3461	3	1.947	0.625
3461	3472	3	1.917	0.549
3472	3512	1	1.091	1.991
3472	3505	2	1.275	1.419
3472	3485	3	1.494	0.375
3485	3505	3	1.822	0.636
3505	3512	2	1.094	0.362
3512	3574	1	1.034	2.903
3512	3524	2	1.229	0.567
3524	3574	2	1.147	2.305
3524	3540	3	1.377	0.321
3540	3551	3	1.990	0.913
3551	3560	3	1.415	0.683
3560	3574	3	1.418	0.236
3574	3591	1	1.046	0.152
3591	3615	1	1.383	0.492
3615	3661	1	1.222	0.654
3615	3652	2	1.471	0.242
3652	3661	2	1.309	0.329
3661	3672	1	1.620	0.549
3672	3682	1	0.985	0.326
3682	3747	1	1.438	0.709
3682	3733	2	1.381	0.407
3747	3839	1	1.145	3.348
3747	3754	2	1.137	0.614
3754	3839	2	0.939	2.497
3754	3807	3	1.264	2.127
3754	3767	4	1.901	0.777
3767	3807	4	1.757	1.060
3767	3798	5	1.549	0.236
3798	3807	5	1.767	0.112
3807	3839	3	1.133	0.341
3824	3839	4	1.347	0.097
3839	3848	1	1.645	0.878
3848	3939	1	1.454	1.652
3848	3864	2	1.226	0.429
3864	3939	2	1.453	1.051
3864	3924	3	2.022	0.910
3864	3916	4	1.327	0.011
3916	3924	4	0.747	0.013
3939	3973	1	0.873	1.414
3939	3953	2	1.309	0.355
3953	3973	2	0.901	0.977
3953	3966	3	1.589	0.637
3966	3973	3	1.104	0.326
3973	3983	1	1.277	0.497
3983	4015	1	1.287	0.361
4015	4035	1	1.327	1.569
4015	4028	2	1.386	0.400
4028	4035	2	1.422	0.446
4035	4042	1	2.465	1.430
4042	4138	1	0.996	7.160
4042	4062	2	1.258	1.812
4042	4054	3	1.775	0.529
4054	4062	3	2.180	0.915
4062	4138	2	0.940	5.191
4062	4069	3	2.029	1.392
4069	4138	3	0.993	3.671
4069	4097	4	1.926	1.197
4069	4087	5	1.833	0.286
4097	4138	4	2.422	2.379
4097	4131	5	2.007	0.836
4131	4138	5	1.194	0.234
4138	4186	1	1.038	1.592
4138	4168	2	1.053	1.362
4138	4151	3	1.247	0.180
4151	4168	3	1.769	1.055
4157	4168	4	2.040	0.369
4186	4324	1	1.539	1.787
4186	4204	2	1.422	0.249
4204	4324	2	1.180	1.066
4226	4324	3	1.329	0.909
4239	4271	4	1.311	0.051
4271	4324	4	1.530	0.670
4271	4282	5	1.197	0.506
4282	4324	5	1.540	0.095
4324	4340	1	1.730	1.082
4340	4382	1	1.007	3.839
4340	4348	2	1.884	1.410
4348	4373	2	1.971	1.174
4373	4382	2	1.649	1.095
4382	4405	1	0.760	2.082
4382	4391	2	1.876	1.017
4391	4405	2	1.643	0.834
4405	4412	1	1.299	0.764
4412	4471	1	1.370	1.803
4412	4458	2	1.796	0.953
4450	4458	3	1.241	0.307
4458	4471	2	1.384	0.598
4471	4497	1	1.118	1.377
4471	4477	2	1.750	0.911
4477	4497	2	1.423	0.358
4497	4513	1	1.292	0.844
4497	4505	2	1.864	0.503
4513	4519	1	1.535	0.616
4519	4612	1	1.391	1.228
4519	4564	2	1.629	0.430
4519	4530	3	1.235	0.141
4530	4564	3	1.558	0.107
4564	4576	2	1.258	0.492
4576	4612	2	1.713	0.278
4612	4639	1	1.438	0.805
4639	4648	1	2.483	1.950
4648	4669	1	1.019	3.211
4648	4654	2	2.125	1.490
4654	4669	2	2.341	1.540
4669	4864	1	1.204	17.845
4669	4685	2	2.117	1.331
4685	4864	2	1.147	16.376
4685	4696	3	1.718	0.831
4696	4734	3	1.567	2.084
4696	4721	4	1.588	1.160
4696	4710	5	2.043	0.299
4710	4721	5	2.280	0.655
4721	4734	4	1.873	0.451
4734	4769	3	1.135	3.534
4734	4744	4	2.288	1.234
4744	4761	4	2.298	1.197
4761	4769	4	2.323	1.078
4769	4785	3	1.210	1.605
4769	4775	4	1.950	0.694
4775	4785	4	1.877	0.693
4785	4836	3	1.264	3.712
4785	4823	4	1.405	1.537
4785	4799	5	1.784	0.586
4799	4823	5	1.990	0.715
4823	4836	4	1.420	2.069
4823	4829	5	2.561	0.961
4829	4836	5	2.088	0.618
4836	4857	3	1.532	2.371
4836	4844	4	2.390	0.916
4844	4857	4	2.175	0.762
4857	4864	3	2.675	2.183
