chr2	0	700000	0
chr2	700000	1850000	0
chr2	1850000	3700000	0
chr2	3700000	5550000	1
chr2	3700000	6950000	0
chr2	5550000	6950000	1
chr2	6950000	7250000	1
chr2	6950000	8900000	0
chr2	7250000	7850000	2
chr2	7250000	8900000	1
chr2	7850000	8900000	2
chr2	8900000	9250000	1
chr2	8900000	9600000	0
chr2	9250000	9600000	1
chr2	9600000	9900000	1
chr2	9600000	10900000	0
chr2	9900000	10250000	2
chr2	9900000	10900000	1
chr2	10250000	10900000	2
chr2	10900000	11250000	1
chr2	10900000	11950000	0
chr2	11250000	11950000	1
chr2	11950000	12850000	2
chr2	11950000	13200000	1
chr2	11950000	15750000	0
chr2	12850000	13200000	2
chr2	13200000	15050000	1
chr2	15050000	15750000	1
chr2	15750000	16050000	1
chr2	15750000	16700000	0
chr2	16050000	16700000	1
chr2	16950000	17650000	0
chr2	17650000	18600000	0
chr2	17850000	18600000	1
chr2	18600000	18950000	1
chr2	18600000	20100000	0
chr2	18950000	19600000	1
chr2	19600000	20100000	1
chr2	20100000	20550000	0
chr2	20550000	20850000	1
chr2	20550000	24000000	0
chr2	20850000	21200000	2
chr2	20850000	24000000	1
chr2	21200000	21550000	4
chr2	21200000	22500000	3
chr2	21200000	24000000	2
chr2	21550000	22500000	4
chr2	22500000	23550000	3
chr2	23550000	24000000	3
chr2	24000000	24600000	3
chr2	24000000	25450000	2
chr2	24000000	27250000	1
chr2	24000000	27600000	0
chr2	24600000	25150000	3
chr2	25150000	25450000	3
chr2	25450000	25800000	2
chr2	25800000	26400000	3
chr2	25800000	27250000	2
chr2	26400000	27250000	3
chr2	27250000	27600000	1
chr2	27600000	27950000	2
chr2	27600000	28750000	1
chr2	27600000	29000000	0
chr2	27950000	28750000	2
chr2	28750000	29000000	1
chr2	29000000	29450000	1
chr2	29000000	30350000	0
chr2	29450000	30350000	1
chr2	30350000	30950000	1
chr2	30350000	31900000	0
chr2	30950000	31900000	1
chr2	31900000	32400000	1
chr2	31900000	32750000	0
chr2	32400000	32750000	1
chr2	32750000	33850000	0
chr2	33850000	34300000	3
chr2	33850000	35000000	2
chr2	33850000	35650000	1
chr2	33850000	37000000	0
chr2	34300000	35000000	3
chr2	35000000	35650000	2
chr2	35650000	36100000	2
chr2	35650000	37000000	1
chr2	36100000	36550000	2
chr2	36550000	37000000	2
chr2	37000000	38150000	3
chr2	37000000	38500000	2
chr2	37000000	38750000	1
chr2	37000000	39500000	0
chr2	38150000	38500000	3
chr2	38500000	38750000	2
chr2	38750000	39500000	1
chr2	39500000	40050000	2
chr2	39500000	42050000	1
chr2	39500000	42600000	0
chr2	40050000	40450000	4
chr2	40050000	40800000	3
chr2	40050000	42050000	2
chr2	40450000	40800000	4
chr2	40800000	42050000	3
chr2	41000000	41650000	4
chr2	41650000	42050000	4
chr2	42050000	42600000	1
chr2	42600000	43050000	0
chr2	43050000	43450000	1
chr2	43050000	43800000	0
chr2	43450000	43800000	1
chr2	43800000	44200000	2
chr2	43800000	45850000	1
chr2	43800000	47600000	0
chr2	44200000	44600000	2
chr2	44600000	45200000	2
chr2	45200000	45850000	2
chr2	45850000	46200000	1
chr2	46200000	46700000	2
chr2	46200000	47150000	1
chr2	46700000	47150000	2
chr2	47150000	47600000	1
chr2	47600000	48050000	0
chr2	48050000	48800000	0
chr2	48800000	49150000	2
chr2	48800000	49850000	1
chr2	48800000	50750000	0
chr2	49150000	49850000	2
chr2	49850000	50750000	1
chr2	50750000	52000000	1
chr2	50750000	54050000	0
chr2	52000000	54050000	1
chr2	54050000	54350000	3
chr2	54050000	54950000	2
chr2	54050000	55450000	1
chr2	54050000	55900000	0
chr2	54350000	54950000	3
chr2	54950000	55450000	2
chr2	55450000	55900000	1
chr2	55900000	56400000	1
chr2	55900000	57750000	0
chr2	56400000	57100000	1
chr2	57100000	57750000	1
chr2	57750000	58750000	1
chr2	57750000	60900000	0
chr2	58750000	59500000	1
chr2	59500000	60400000	2
chr2	59500000	60900000	1
chr2	60400000	60900000	2
chr2	60900000	61300000	0
chr2	61300000	62150000	1
chr2	61300000	64250000	0
chr2	62150000	62650000	1
chr2	62650000	63000000	3
chr2	62650000	63800000	2
chr2	62650000	64250000	1
chr2	63000000	63800000	3
chr2	63800000	64250000	2
chr2	64250000	64550000	1
chr2	64250000	65250000	0
chr2	64550000	64800000	2
chr2	64550000	65250000	1
chr2	64800000	65250000	2
chr2	65250000	65850000	1
chr2	65250000	68300000	0
chr2	65850000	66600000	2
chr2	65850000	68300000	1
chr2	66600000	66850000	2
chr2	66850000	68300000	2
chr2	68300000	68700000	2
chr2	68300000	69200000	1
chr2	68300000	69550000	0
chr2	68700000	69200000	2
chr2	69200000	69550000	1
chr2	69550000	70100000	1
chr2	69550000	70500000	0
chr2	70100000	70500000	1
chr2	70500000	71200000	0
chr2	71200000	71750000	1
chr2	71200000	73450000	0
chr2	71750000	72100000	3
chr2	71750000	72400000	2
chr2	71750000	72950000	1
chr2	72100000	72400000	3
chr2	72400000	72950000	2
chr2	72950000	73450000	1
chr2	73450000	73900000	1
chr2	73450000	74850000	0
chr2	73900000	74850000	1
chr2	74850000	75150000	1
chr2	74850000	75900000	0
chr2	75150000	75900000	1
chr2	75900000	77150000	1
chr2	75900000	79250000	0
chr2	77150000	79250000	1
chr2	79250000	80150000	0
chr2	80150000	83550000	0
chr2	83550000	84650000	0
chr2	84650000	85150000	0
chr2	85150000	85550000	0
chr2	85550000	85850000	1
chr2	85550000	87050000	0
chr2	85850000	86400000	1
chr2	86400000	87050000	1
chr2	88250000	88850000	0
chr2	88850000	89250000	0
chr2	95350000	96450000	0
chr2	96450000	97650000	0
chr2	97950000	99200000	0
chr2	99200000	99700000	1
chr2	99200000	100150000	0
chr2	99700000	100150000	1
chr2	100150000	101000000	1
chr2	100150000	101600000	0
chr2	101000000	101600000	1
chr2	101600000	102500000	1
chr2	101600000	103100000	0
chr2	102500000	102850000	2
chr2	102500000	103100000	1
chr2	102850000	103100000	2
chr2	103100000	103450000	1
chr2	103100000	105900000	0
chr2	103450000	103800000	3
chr2	103450000	104600000	2
chr2	103450000	105900000	1
chr2	103800000	104600000	3
chr2	104600000	105050000	3
chr2	104600000	105550000	2
chr2	105050000	105550000	3
chr2	105550000	105900000	2
chr2	105900000	106800000	0
chr2	106800000	107200000	0
chr2	107200000	108550000	0
chr2	108850000	109450000	0
chr2	109450000	109750000	0
chr2	109750000	110450000	0
chr2	111350000	112050000	2
chr2	111350000	112600000	1
chr2	111350000	114150000	0
chr2	112050000	112600000	2
chr2	112600000	113350000	2
chr2	112600000	113750000	1
chr2	113350000	113750000	2
chr2	113750000	114150000	1
chr2	114150000	114400000	0
chr2	114400000	114750000	0
chr2	114750000	115400000	1
chr2	114750000	118550000	0
chr2	115400000	116600000	2
chr2	115400000	117250000	1
chr2	116600000	117250000	2
chr2	117250000	118550000	1
chr2	118750000	119650000	0
chr2	119650000	119950000	1
chr2	119650000	121850000	0
chr2	119950000	120450000	2
chr2	119950000	121100000	1
chr2	120450000	121100000	2
chr2	121100000	121450000	2
chr2	121100000	121850000	1
chr2	121450000	121850000	2
chr2	121850000	122150000	0
chr2	122150000	122500000	0
chr2	122500000	123200000	1
chr2	122500000	124800000	0
chr2	123200000	124800000	1
chr2	124800000	126300000	1
chr2	124800000	127800000	0
chr2	126300000	127800000	1
chr2	127800000	128600000	0
chr2	128600000	129500000	0
chr2	129500000	130900000	0
chr2	131400000	131950000	0
chr2	131950000	132400000	0
chr2	132950000	134000000	1
chr2	132950000	134600000	0
chr2	134000000	134300000	2
chr2	134000000	134600000	1
chr2	134300000	134600000	2
chr2	134600000	135200000	1
chr2	134600000	135750000	0
chr2	135200000	135750000	1
chr2	135750000	136600000	0
chr2	136600000	137150000	0
chr2	137150000	137650000	1
chr2	137150000	138600000	0
chr2	137650000	138600000	1
chr2	138600000	139600000	0
chr2	139600000	140500000	1
chr2	139600000	143400000	0
chr2	140500000	141650000	1
chr2	141650000	142900000	1
chr2	142900000	143400000	1
chr2	143400000	143800000	0
chr2	144100000	145200000	2
chr2	144100000	145950000	1
chr2	144100000	147450000	0
chr2	145200000	145950000	2
chr2	145950000	147450000	1
chr2	147450000	147750000	2
chr2	147450000	148700000	1
chr2	147450000	150450000	0
chr2	147750000	148700000	2
chr2	148700000	149300000	2
chr2	148700000	149850000	1
chr2	149300000	149850000	2
chr2	149850000	150450000	1
chr2	150450000	151450000	1
chr2	150450000	152100000	0
chr2	151450000	152100000	1
chr2	152300000	152900000	1
chr2	152300000	153600000	0
chr2	152900000	153600000	1
chr2	153600000	154450000	2
chr2	153600000	155250000	1
chr2	153600000	156200000	0
chr2	154450000	155250000	2
chr2	155250000	156200000	1
chr2	156200000	157550000	1
chr2	156200000	158100000	0
chr2	157550000	158100000	1
chr2	158100000	158600000	2
chr2	158100000	158900000	1
chr2	158100000	159700000	0
chr2	158600000	158900000	2
chr2	158900000	159700000	1
chr2	159700000	160050000	1
chr2	159700000	160900000	0
chr2	160050000	160900000	1
chr2	160900000	161900000	0
chr2	161900000	162400000	1
chr2	161900000	163200000	0
chr2	162400000	162800000	2
chr2	162400000	163200000	1
chr2	162800000	163200000	2
chr2	163200000	164000000	0
chr2	164000000	164950000	1
chr2	164000000	165450000	0
chr2	164950000	165450000	1
chr2	165450000	165850000	2
chr2	165450000	166200000	1
chr2	165450000	166800000	0
chr2	165850000	166200000	2
chr2	166200000	166800000	1
chr2	166800000	167350000	1
chr2	166800000	169000000	0
chr2	167350000	168100000	2
chr2	167350000	169000000	1
chr2	168100000	169000000	2
chr2	169000000	169800000	0
chr2	169800000	170300000	1
chr2	169800000	171800000	0
chr2	170300000	170800000	1
chr2	170800000	171800000	1
chr2	171800000	172400000	0
chr2	172400000	173000000	1
chr2	172400000	173600000	0
chr2	173000000	173600000	1
chr2	173600000	174250000	1
chr2	173600000	175300000	0
chr2	174250000	175300000	1
chr2	175300000	175600000	3
chr2	175300000	175900000	2
chr2	175300000	176950000	1
chr2	175300000	178650000	0
chr2	175600000	175900000	3
chr2	175900000	176950000	2
chr2	176950000	177500000	1
chr2	177500000	178000000	1
chr2	178000000	178650000	1
chr2	178650000	178950000	2
chr2	178650000	179350000	1
chr2	178650000	180650000	0
chr2	178950000	179350000	2
chr2	179350000	180250000	2
chr2	179350000	180650000	1
chr2	180250000	180650000	2
chr2	180650000	180950000	1
chr2	180650000	183550000	0
chr2	180950000	181350000	2
chr2	180950000	181950000	1
chr2	181350000	181950000	2
chr2	181950000	182400000	1
chr2	182400000	183000000	1
chr2	183000000	183550000	1
chr2	183550000	184100000	2
chr2	183550000	186100000	1
chr2	183550000	187350000	0
chr2	184100000	186100000	2
chr2	186100000	186600000	2
chr2	186100000	187350000	1
chr2	186600000	187350000	2
chr2	187350000	187700000	0
chr2	187700000	188350000	0
chr2	188350000	188700000	2
chr2	188350000	189400000	1
chr2	188350000	190300000	0
chr2	188700000	189400000	2
chr2	189400000	189900000	2
chr2	189400000	190300000	1
chr2	189900000	190300000	2
chr2	190300000	191200000	1
chr2	190300000	191900000	0
chr2	191200000	191900000	1
chr2	191900000	192400000	0
chr2	192400000	193050000	0
chr2	193050000	194500000	1
chr2	193050000	196950000	0
chr2	194500000	194850000	3
chr2	194500000	196150000	2
chr2	194500000	196950000	1
chr2	194850000	195400000	3
chr2	195400000	195700000	3
chr2	195700000	196150000	3
chr2	196150000	196550000	3
chr2	196150000	196950000	2
chr2	196550000	196950000	3
chr2	196950000	197650000	1
chr2	196950000	198650000	0
chr2	197650000	198250000	1
chr2	198250000	198650000	1
chr2	198650000	199150000	1
chr2	198650000	200850000	0
chr2	199150000	200450000	1
chr2	200450000	200850000	1
chr2	200850000	201350000	1
chr2	200850000	201700000	0
chr2	201350000	201700000	1
chr2	201700000	202100000	1
chr2	201700000	203100000	0
chr2	202100000	202600000	1
chr2	202600000	203100000	1
chr2	203100000	203400000	1
chr2	203100000	204350000	0
chr2	203400000	203750000	3
chr2	203400000	204050000	2
chr2	203400000	204350000	1
chr2	203750000	204050000	3
chr2	204050000	204350000	2
