1	4864	0	0.138	215.175
139	192	1	1.238	2.813
139	178	2	1.358	1.255
139	146	3	0.835	0.392
146	178	3	1.630	0.477
178	192	2	1.276	1.280
178	186	3	1.469	0.202
186	192	3	2.017	0.613
192	219	1	1.098	2.431
192	205	2	1.367	1.495
192	199	3	1.956	0.564
199	205	3	2.248	0.785
205	219	2	1.788	0.596
219	239	1	1.638	1.474
219	226	2	1.598	0.346
226	239	2	1.473	0.138
239	372	1	1.309	2.467
239	340	2	1.484	2.251
239	334	3	1.487	1.678
239	264	4	1.714	0.617
264	334	4	1.615	0.807
301	316	5	1.426	0.230
316	334	5	1.486	0.193
334	340	3	1.060	0.304
340	372	2	1.143	0.091
372	402	1	1.772	0.692
402	417	1	0.830	1.744
402	411	2	1.559	0.762
411	417	2	1.447	0.654
417	480	1	1.523	0.507
417	425	2	1.096	0.156
425	480	2	1.537	0.234
425	469	3	1.305	0.117
480	509	1	0.994	2.046
480	493	2	1.301	0.244
493	509	2	1.483	1.670
493	502	3	2.082	0.638
502	509	3	1.734	0.507
509	545	1	1.000	3.835
509	535	2	1.073	2.346
509	517	3	1.804	0.643
517	535	3	1.492	1.532
517	529	4	1.785	0.425
529	535	4	2.100	0.613
535	545	2	2.457	1.321
545	559	1	1.870	1.033
559	581	1	1.265	2.959
559	575	2	2.437	1.425
575	581	2	1.842	1.003
581	639	1	1.164	2.333
581	607	2	1.389	1.393
581	590	3	1.374	0.466
590	607	3	1.767	0.691
607	639	2	1.243	0.774
607	632	3	1.305	0.614
607	619	4	1.727	0.366
619	632	4	1.469	0.065
632	639	3	0.866	0.124
639	656	1	1.345	0.500
656	741	1	1.078	2.413
656	677	2	1.489	0.348
677	741	2	1.874	1.929
677	732	3	1.678	1.054
677	724	4	1.421	0.276
741	790	1	0.797	4.251
741	751	2	1.186	0.649
751	790	2	0.698	3.403
751	783	3	1.014	2.580
751	771	4	1.161	1.658
751	763	5	2.046	0.804
763	771	5	1.958	0.665
771	783	4	1.591	0.537
783	790	3	1.584	0.682
790	852	1	1.125	4.326
790	801	2	1.443	0.457
801	852	2	1.072	3.589
801	841	3	1.933	2.452
809	841	4	1.930	1.102
809	833	5	1.372	0.120
833	841	5	1.409	0.126
841	852	3	1.431	0.862
852	861	1	1.647	0.889
861	877	1	2.433	1.719
877	961	1	0.784	8.501
877	952	2	0.887	7.498
877	943	3	1.112	6.313
877	883	4	1.968	1.277
