chr2	169800000	170100000
chr2	181950000	182600000
chr2	62650000	63200000
chr2	186150000	186450000
chr2	228800000	229550000
chr2	122900000	123250000
chr2	158600000	158900000
chr2	62650000	63050000
chr2	81450000	83800000
chr2	45300000	45750000
chr2	141000000	141650000
chr2	49900000	50500000
chr2	153150000	153500000
chr2	144050000	147450000
chr2	75250000	75650000
chr2	74050000	74400000
chr2	12900000	13150000
chr2	199150000	200700000
chr2	15750000	17900000
chr2	30400000	30700000
chr2	54950000	55450000
chr2	150650000	151300000
chr2	13200000	15700000
chr2	157450000	157750000
chr2	32050000	32350000
chr2	183550000	184000000
chr2	48800000	49850000
chr2	172350000	173600000
chr2	211300000	211950000
chr2	122700000	123450000
chr2	120600000	120950000
chr2	44150000	45800000
chr2	203400000	204300000
chr2	162200000	163200000
chr2	226750000	227700000
chr2	239150000	241000000
chr2	48800000	50700000
chr2	58950000	59200000
chr2	231050000	231300000
chr2	163150000	164000000
chr2	102500000	102900000
chr2	176100000	177000000
chr2	233650000	234200000
chr2	241100000	241450000
chr2	22950000	23400000
chr2	31750000	32050000
chr2	233450000	234250000
chr2	166200000	166750000
chr2	23400000	24000000
chr2	185250000	186000000
chr2	197650000	198300000
chr2	20550000	20850000
chr2	69600000	71250000
chr2	128250000	128950000
chr2	148700000	149800000
chr2	21250000	23400000
chr2	206150000	206550000
chr2	231900000	232350000
chr2	160900000	162000000
chr2	46700000	47150000
chr2	216200000	216850000
chr2	53950000	55850000
chr2	31700000	32000000
chr2	40000000	42050000
chr2	11300000	11800000
chr2	174950000	175200000
chr2	21250000	21600000
chr2	61000000	61300000
chr2	15250000	15750000
chr2	74650000	74900000
chr2	219800000	220250000
chr2	35350000	35600000
chr2	220550000	222850000
chr2	45200000	45800000
chr2	232350000	234300000
chr2	49150000	49850000
chr2	234850000	235450000
chr2	154700000	155250000
chr2	206550000	206800000
chr2	101650000	103300000
chr2	232350000	232600000
chr2	150450000	152100000
chr2	221100000	221350000
chr2	166800000	167050000
chr2	237200000	238000000
chr2	210450000	210700000
chr2	73900000	74850000
chr2	41650000	42050000
chr2	165400000	165850000
chr2	37350000	39000000
chr2	6950000	7200000
chr2	65450000	65850000
chr2	39250000	39500000
chr2	211950000	212350000
chr2	33900000	34200000
chr2	236650000	237200000
chr2	16200000	16450000
chr2	218600000	219000000
chr2	153050000	153500000
chr2	71500000	71750000
chr2	65450000	65800000
chr2	148700000	149000000
chr2	181450000	181750000
chr2	196550000	196900000
chr2	225850000	226500000
chr2	27900000	28700000
chr2	62150000	63900000
chr2	18000000	18400000
chr2	223200000	223450000
chr2	169200000	169600000
chr2	28750000	29050000
chr2	229650000	229950000
chr2	60950000	61250000
chr2	64250000	64800000
chr2	187650000	188350000
chr2	134650000	135700000
chr2	67900000	68300000
chr2	207150000	209000000
chr2	171850000	172300000
chr2	234750000	236650000
chr2	101200000	101600000
chr2	160900000	162050000
chr2	40700000	41000000
chr2	25800000	27550000
chr2	183550000	183900000
chr2	203150000	204800000
chr2	25800000	26050000
chr2	235450000	236000000
chr2	238700000	239200000
chr2	54000000	55850000
chr2	183050000	183550000
chr2	160050000	160600000
chr2	171750000	173600000
chr2	145700000	146250000
chr2	236700000	237100000
chr2	32750000	33700000
chr2	234350000	234750000
chr2	170800000	171200000
chr2	48850000	49850000
chr2	152350000	152850000
chr2	28700000	29050000
chr2	199150000	200500000
chr2	103600000	105550000
chr2	144450000	146550000
chr2	152450000	152850000
chr2	106700000	107100000
chr2	47150000	47600000
chr2	67000000	67250000
chr2	192650000	193050000
chr2	169300000	169550000
chr2	238700000	239100000
chr2	217550000	218100000
chr2	179500000	180800000
chr2	62150000	63100000
chr2	24600000	25450000
chr2	178300000	178600000
chr2	193150000	193600000
chr2	33850000	35650000
chr2	209350000	209700000
chr2	233700000	234000000
chr2	9600000	10200000
chr2	189400000	189850000
chr2	159700000	160050000
chr2	152100000	152350000
chr2	152850000	153600000
chr2	171050000	171750000
chr2	12350000	12850000
chr2	158900000	159600000
chr2	238050000	238350000
chr2	144350000	146550000
chr2	240950000	241400000
chr2	211350000	211950000
chr2	7550000	8350000
chr2	231050000	231450000
chr2	60950000	61350000
chr2	213550000	214050000
chr2	155350000	156150000
chr2	81400000	82150000
chr2	158350000	158600000
chr2	118750000	119650000
chr2	27900000	28650000
chr2	163700000	164000000
chr2	217550000	218300000
chr2	201400000	201750000
chr2	43850000	44250000
chr2	13200000	15250000
chr2	210450000	210800000
chr2	159050000	159300000
chr2	217550000	218650000
chr2	60450000	60900000
chr2	225550000	225850000
chr2	137150000	137600000
chr2	21600000	21900000
chr2	101650000	103350000
chr2	151550000	151800000
chr2	231450000	231700000
chr2	165550000	165850000
chr2	11950000	13200000
chr2	45850000	46200000
chr2	63250000	63800000
chr2	41050000	41650000
chr2	137800000	138250000
chr2	158300000	158900000
chr2	48000000	48300000
chr2	188700000	189400000
chr2	147450000	148700000
chr2	32950000	33250000
chr2	31100000	31400000
chr2	67450000	67700000
chr2	119650000	120250000
chr2	63200000	63800000
chr2	197600000	198650000
chr2	191200000	191650000
chr2	214100000	215800000
chr2	159750000	160050000
chr2	159700000	160850000
chr2	56500000	56750000
chr2	148700000	150350000
chr2	61000000	61250000
chr2	221800000	222250000
chr2	241150000	241400000
chr2	49150000	49800000
chr2	160050000	160850000
chr2	216450000	216700000
chr2	178000000	178650000
chr2	186700000	187150000
chr2	30400000	30950000
chr2	186850000	187150000
chr2	187700000	190350000
chr2	214100000	216200000
chr2	182350000	182600000
chr2	57100000	57750000
chr2	43000000	43850000
chr2	44650000	45200000
chr2	81700000	82100000
chr2	149000000	149250000
chr2	70900000	71250000
chr2	24050000	24600000
chr2	144250000	146600000
chr2	142900000	143350000
chr2	13550000	14100000
chr2	223150000	223450000
chr2	42050000	42350000
chr2	176050000	178050000
chr2	36100000	36550000
chr2	122550000	123250000
chr2	144250000	146550000
chr2	183000000	183550000
chr2	202500000	203150000
chr2	204900000	206550000
chr2	137200000	137600000
chr2	32050000	32400000
chr2	156200000	158100000
chr2	102600000	102900000
chr2	143350000	143750000
chr2	178950000	179450000
chr2	176550000	176950000
chr2	121450000	121850000
chr2	203150000	203400000
chr2	207000000	209150000
chr2	47150000	47650000
chr2	149850000	150400000
chr2	235450000	236050000
chr2	234350000	234800000
chr2	99500000	99750000
chr2	82100000	83800000
chr2	217300000	219000000
chr2	155300000	156200000
chr2	141650000	141900000
chr2	188350000	188750000
chr2	212050000	213450000
chr2	99250000	100100000
chr2	16100000	16450000
chr2	230800000	231700000
chr2	167300000	169800000
chr2	226700000	227700000
chr2	135700000	136600000
chr2	137600000	138600000
chr2	156550000	156900000
chr2	18350000	18600000
chr2	200550000	200800000
chr2	13200000	14350000
chr2	223850000	224150000
chr2	7300000	7550000
chr2	166200000	166800000
chr2	63300000	63750000
chr2	34350000	35000000
chr2	11950000	13150000
chr2	19550000	19900000
chr2	229550000	229950000
chr2	149550000	149800000
chr2	54000000	55900000
chr2	181950000	182350000
chr2	81750000	82100000
chr2	181450000	181700000
chr2	24600000	25100000
chr2	69750000	70100000
chr2	221550000	222250000
chr2	234350000	234650000
chr2	226150000	226450000
chr2	188350000	189400000
chr2	178000000	178750000
chr2	173650000	174250000
chr2	170350000	170800000
chr2	119300000	119600000
chr2	217000000	217350000
chr2	236750000	237100000
chr2	216250000	216800000
chr2	239700000	239950000
chr2	62150000	63850000
chr2	178750000	179450000
chr2	53200000	53450000
chr2	149400000	149800000
chr2	43050000	43600000
chr2	55450000	55800000
chr2	30700000	30950000
chr2	229550000	230150000
chr2	165850000	166200000
chr2	66600000	66850000
chr2	99200000	99750000
chr2	64800000	65100000
chr2	217550000	218450000
chr2	207800000	208350000
chr2	238650000	239200000
chr2	230600000	232300000
chr2	32750000	33850000
chr2	189900000	190300000
chr2	40150000	40450000
chr2	37300000	39100000
chr2	35650000	36550000
chr2	236050000	236650000
chr2	121850000	122500000
chr2	228500000	228750000
chr2	182600000	183000000
chr2	138650000	139600000
chr2	165850000	166100000
chr2	174750000	175250000
chr2	225650000	225900000
chr2	16950000	17550000
chr2	152900000	153550000
chr2	195400000	195750000
chr2	197350000	197650000
chr2	237150000	238000000
chr2	169000000	169800000
chr2	180950000	182600000
chr2	11300000	11600000
chr2	136600000	137200000
chr2	18000000	18350000
chr2	173850000	174100000
chr2	103450000	105600000
chr2	71750000	72000000
chr2	15300000	15700000
chr2	187750000	188150000
chr2	41050000	42050000
chr2	56350000	57800000
chr2	167350000	168850000
chr2	144400000	146550000
chr2	72000000	72400000
chr2	25050000	25450000
chr2	159300000	159600000
chr2	58950000	60900000
chr2	198650000	198950000
chr2	210850000	211350000
chr2	75650000	75950000
chr2	197950000	198250000
chr2	160650000	160900000
chr2	219100000	219350000
chr2	55950000	56250000
